Index	item_id	regexp	expt	list_id	stim_idx	s1_code	noun_code	noun_pos	article	adjective	noun	eeg_stim	item_id_pfx	expt_id	stim	orth_article_initial_cloze	orth_NA_noun_initial_cloze	orth_NA_noun_anywhere_cloze	lemma_NA_noun_initial_cloze	lemma_NA_noun_anywhere_cloze	orth_ART_noun_initial_cloze	orth_ART_noun_anywhere_cloze	lemma_ART_noun_initial_cloze	lemma_ART_noun_anywhere_cloze	lemma_context_anywhere_info	lemma_context_initial_info	lemma_modal_anywhere	lemma_modal_anywhere_cloze	lemma_modal_initial	lemma_modal_initial_character_classes	lemma_modal_initial_cloze	lemma_n_NAs	lemma_n_responses	lemma_n_strings	orth_context_anywhere_info	orth_context_initial_info	orth_modal_anywhere	orth_modal_anywhere_cloze	orth_modal_initial	orth_modal_initial_character_classes	orth_modal_initial_cloze	orth_n_NAs	orth_n_responses	orth_n_strings	topic_n_NA	topic_n_consonants	topic_n_vowels
i140_2_an_NA_ostrich	i140_2_an_NA_ostrich	(#\d{1,3}) 2 11403	eeg_2	eeg_2_d	140	31400	11403	8	an	NA	ostrich	Dan wanted to buy his sister a plant but knew she always forgot to water them. He thought she might do okay with an ostrich from the nursery.	i140_2_an	norm_4	Dan wanted to buy his sister a plant but knew she always forgot to water them. He thought she might do okay with an	0.065	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.068	0.075	[plant]	0.154	[artificial]	[vowel]	0.226	1.000	31.000	65.000	0.069	0.073	[plant]	0.154	[artificial]	[vowel]	0.226	1.000	31.000	65.000	1.000	31.000	0.000
i141_2_a__NA_compliment	i141_2_a__NA_compliment	(#\d{1,3}) 2 11414	eeg_2	eeg_2_a	141	31410	11414	11	a	NA	compliment	The waitress was frantically trying to scribble everything down. She was inexperienced and did not know how to take a compliment from her customers.	i141_2_a_	norm_4	The waitress was frantically trying to scribble everything down. She was inexperienced and did not know how to take a	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.140	0.048	[order]	0.352	[large, long]	[consonant, consonant]	0.129	1.000	31.000	71.000	0.138	0.048	[order]	0.338	[large, long]	[consonant, consonant]	0.129	1.000	31.000	71.000	1.000	5.000	26.000
i141_2_an_NA_insult	i141_2_an_NA_insult	(#\d{1,3}) 2 11415	eeg_2	eeg_2_b	141	31410	11415	11	an	NA	insult	The waitress was frantically trying to scribble everything down. She was inexperienced and did not know how to take an insult from her customers.	i141_2_an	norm_4	The waitress was frantically trying to scribble everything down. She was inexperienced and did not know how to take an	0.387	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.708	0.794	[order]	0.909	[order]	[vowel]	0.968	0.000	31.000	33.000	0.708	0.794	[order]	0.909	[order]	[vowel]	0.968	0.000	31.000	33.000	1.000	5.000	26.000
i141_2_a__simple_order	i141_2_a__simple_order	(#\d{1,3}) 1 \d{1,3} 2 11418	eeg_2	eeg_2_c	141	31410	11418	12	a	simple	order	The waitress was frantically trying to scribble everything down. She was inexperienced and did not know how to take a simple order from her customers.	i141_2_a_	norm_4	The waitress was frantically trying to scribble everything down. She was inexperienced and did not know how to take a	0.000	0.000	0.419	0.419	0.839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
i141_2_an_NA_order	i141_2_an_NA_order	(#\d{1,3}) 2 11411	eeg_2	eeg_2_d	141	31410	11411	11	an	NA	order	The waitress was frantically trying to scribble everything down. She was inexperienced and did not know how to take an order from her customers.	i141_2_an	norm_4	The waitress was frantically trying to scribble everything down. She was inexperienced and did not know how to take an	0.387	0.000	0.419	0.419	0.839	0.968	0.968	0.968	0.968	0.708	0.794	[order]	0.909	[order]	[vowel]	0.968	0.000	31.000	33.000	0.708	0.794	[order]	0.909	[order]	[vowel]	0.968	0.000	31.000	33.000	1.000	5.000	26.000
i142_2_an_NA_order	i142_2_an_NA_order	(#\d{1,3}) 2 11423	eeg_2	eeg_2_a	142	31420	11423	9	an	NA	order	Marcy was shy and did not deal well with praise. She had never really learned how to accept an order from her superiors.	i142_2_an	norm_4	Marcy was shy and did not deal well with praise. She had never really learned how to accept an	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.125	0.026	[compliment]	0.346	[accolade, honest]	[vowel, consonant]	0.100	2.000	30.000	52.000	0.125	0.026	[compliment]	0.346	[accolade, honest]	[vowel, consonant]	0.100	2.000	30.000	52.000	1.000	31.000	0.000
i142_2_a__NA_raise	i142_2_a__NA_raise	(#\d{1,3}) 2 11426	eeg_2	eeg_2_b	142	31420	11426	9	a	NA	raise	Marcy was shy and did not deal well with praise. She had never really learned how to accept a raise from her superiors.	i142_2_a_	norm_4	Marcy was shy and did not deal well with praise. She had never really learned how to accept a	0.484	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.589	0.650	[compliment]	0.848	[compliment]	[consonant]	0.871	0.000	31.000	33.000	0.589	0.650	[compliment]	0.848	[compliment]	[consonant]	0.871	0.000	31.000	33.000	1.000	31.000	0.000
i142_2_an_appreciative_compliment	i142_2_an_appreciative_compliment	(#\d{1,3}) 1 \d{1,3} 2 11427	eeg_2	eeg_2_c	142	31420	11427	10	an	appreciative	compliment	Marcy was shy and did not deal well with praise. She had never really learned how to accept an appreciative compliment from her superiors.	i142_2_an	norm_4	Marcy was shy and did not deal well with praise. She had never really learned how to accept an	0.000	0.000	0.484	0.419	0.903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
i142_2_a__NA_compliment	i142_2_a__NA_compliment	(#\d{1,3}) 2 11422	eeg_2	eeg_2_d	142	31420	11422	9	a	NA	compliment	Marcy was shy and did not deal well with praise. She had never really learned how to accept a compliment from her superiors.	i142_2_a_	norm_4	Marcy was shy and did not deal well with praise. She had never really learned how to accept a	0.484	0.000	0.484	0.419	0.903	0.871	0.903	0.871	0.903	0.589	0.650	[compliment]	0.848	[compliment]	[consonant]	0.871	0.000	31.000	33.000	0.589	0.650	[compliment]	0.848	[compliment]	[consonant]	0.871	0.000	31.000	33.000	1.000	31.000	0.000
i143_2_a__NA_raise	i143_2_a__NA_raise	(#\d{1,3}) 2 11434	eeg_2	eeg_2_a	143	31430	11434	14	a	NA	raise	Pam was overly sensitive about her weight. When asked if she had gained a few pounds Pam took it as a raise from her co-worker.	i143_2_a_	norm_4	Pam was overly sensitive about her weight. When asked if she had gained a few pounds Pam took it as a	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.158	0.044	[insult]	0.343	[personal]	[consonant]	0.125	0.000	32.000	67.000	0.158	0.044	[insult]	0.343	[personal]	[consonant]	0.125	0.000	32.000	67.000	1.000	3.000	28.000
i143_2_an_NA_order	i143_2_an_NA_order	(#\d{1,3}) 2 11435	eeg_2	eeg_2_b	143	31430	11435	14	an	NA	order	Pam was overly sensitive about her weight. When asked if she had gained a few pounds Pam took it as an order from her co-worker.	i143_2_an	norm_4	Pam was overly sensitive about her weight. When asked if she had gained a few pounds Pam took it as an	0.903	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.544	0.592	[insult]	0.788	[insult]	[vowel]	0.839	0.000	31.000	33.000	0.544	0.592	[insult]	0.788	[insult]	[vowel]	0.839	0.000	31.000	33.000	1.000	3.000	28.000
i143_2_a__vicious_insult	i143_2_a__vicious_insult	(#\d{1,3}) 1 \d{1,3} 2 11438	eeg_2	eeg_2_c	143	31430	11438	15	a	vicious	insult	Pam was overly sensitive about her weight. When asked if she had gained a few pounds Pam took it as a vicious insult from her co-worker.	i143_2_a_	norm_4	Pam was overly sensitive about her weight. When asked if she had gained a few pounds Pam took it as a	0.032	0.000	0.871	0.000	0.871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
i143_2_an_NA_insult	i143_2_an_NA_insult	(#\d{1,3}) 2 11431	eeg_2	eeg_2_d	143	31430	11431	14	an	NA	insult	Pam was overly sensitive about her weight. When asked if she had gained a few pounds Pam took it as an insult from her co-worker.	i143_2_an	norm_4	Pam was overly sensitive about her weight. When asked if she had gained a few pounds Pam took it as an	0.903	0.000	0.871	0.000	0.871	0.839	0.839	0.839	0.839	0.544	0.592	[insult]	0.788	[insult]	[vowel]	0.839	0.000	31.000	33.000	0.544	0.592	[insult]	0.788	[insult]	[vowel]	0.839	0.000	31.000	33.000	1.000	3.000	28.000
i144_2_an_NA_insult	i144_2_an_NA_insult	(#\d{1,3}) 2 11443	eeg_2	eeg_2_a	144	31440	11443	12	an	NA	insult	Allen hadn't had an increase in pay in over two years. He worked overtime and flattered his boss in hopes of getting an insult sometime soon.	i144_2_an	norm_4	Allen hadn't had an increase in pay in over two years. He worked overtime and flattered his boss in hopes of getting an	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.107	0.116	[raise]	0.235	[increase]	[vowel]	0.226	1.000	31.000	68.000	0.096	0.086	[raise]	0.235	[overdue]	[vowel]	0.194	1.000	31.000	68.000	1.000	31.000	0.000
i144_2_a__NA_compliment	i144_2_a__NA_compliment	(#\d{1,3}) 2 11446	eeg_2	eeg_2_b	144	31440	11446	12	a	NA	compliment	Allen hadn't had an increase in pay in over two years. He worked overtime and flattered his boss in hopes of getting a compliment sometime soon.	i144_2_a_	norm_4	Allen hadn't had an increase in pay in over two years. He worked overtime and flattered his boss in hopes of getting a	0.935	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.541	0.541	[raise]	0.903	[raise]	[consonant]	0.903	0.000	31.000	31.000	0.541	0.541	[raise]	0.903	[raise]	[consonant]	0.903	0.000	31.000	31.000	1.000	31.000	0.000
i144_2_an_ample_raise	i144_2_an_ample_raise	(#\d{1,3}) 1 \d{1,3} 2 11447	eeg_2	eeg_2_c	144	31440	11447	13	an	ample	raise	Allen hadn't had an increase in pay in over two years. He worked overtime and flattered his boss in hopes of getting an ample raise sometime soon.	i144_2_an	norm_4	Allen hadn't had an increase in pay in over two years. He worked overtime and flattered his boss in hopes of getting an	0.000	0.000	0.806	0.000	0.806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
i144_2_a__NA_raise	i144_2_a__NA_raise	(#\d{1,3}) 2 11442	eeg_2	eeg_2_d	144	31440	11442	12	a	NA	raise	Allen hadn't had an increase in pay in over two years. He worked overtime and flattered his boss in hopes of getting a raise sometime soon.	i144_2_a_	norm_4	Allen hadn't had an increase in pay in over two years. He worked overtime and flattered his boss in hopes of getting a	0.935	0.000	0.806	0.000	0.806	0.903	0.903	0.903	0.903	0.541	0.541	[raise]	0.903	[raise]	[consonant]	0.903	0.000	31.000	31.000	0.541	0.541	[raise]	0.903	[raise]	[consonant]	0.903	0.000	31.000	31.000	1.000	31.000	0.000
i145_2_an_NA_animal	i145_2_an_NA_animal	(#\d{1,3}) 2 11451	eeg_2	eeg_2_a	145	31450	11451	13	an	NA	animal	Carly was studying the Venus flytrap for her biology class. She wasn't sure if it was classified as a plant or as an animal or both.	i145_2_an	norm_4	Carly was studying the Venus flytrap for her biology class. She wasn't sure if it was classified as a plant or as an	0.903	0.000	0.903	0.000	0.903	0.935	0.935	0.935	0.935	0.701	0.742	[animal]	0.906	[animal]	[vowel]	0.935	0.000	31.000	32.000	0.701	0.742	[animal]	0.906	[animal]	[vowel]	0.935	0.000	31.000	32.000	1.000	3.000	28.000
i145_2_a__NA_flower	i145_2_a__NA_flower	(#\d{1,3}) 2 11454	eeg_2	eeg_2_b	145	31450	11454	13	a	NA	flower	Carly was studying the Venus flytrap for her biology class. She wasn't sure if it was classified as a plant or as a flower or both.	i145_2_a_	norm_4	Carly was studying the Venus flytrap for her biology class. She wasn't sure if it was classified as a plant or as a	0.065	0.032	0.065	0.032	0.065	0.032	0.032	0.032	0.032	0.084	0.056	[animal]	0.275	[carnivore]	[consonant]	0.161	1.000	31.000	51.000	0.083	0.051	[animal]	0.275	[carnivore]	[consonant]	0.161	1.000	31.000	51.000	1.000	3.000	28.000
i145_2_an_NA_octagon	i145_2_an_NA_octagon	(#\d{1,3}) 2 11455	eeg_2	eeg_2_c	145	31450	11455	13	an	NA	octagon	Carly was studying the Venus flytrap for her biology class. She wasn't sure if it was classified as a plant or as an octagon or both.	i145_2_an	norm_4	Carly was studying the Venus flytrap for her biology class. She wasn't sure if it was classified as a plant or as an	0.903	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.701	0.742	[animal]	0.906	[animal]	[vowel]	0.935	0.000	31.000	32.000	0.701	0.742	[animal]	0.906	[animal]	[vowel]	0.935	0.000	31.000	32.000	1.000	3.000	28.000
i145_2_a__carnivorous_animal	i145_2_a__carnivorous_animal	(#\d{1,3}) 1 \d{1,3} 2 11458	eeg_2	eeg_2_d	145	31450	11458	14	a	carnivorous	animal	Carly was studying the Venus flytrap for her biology class. She wasn't sure if it was classified as a plant or as a carnivorous animal or both.	i145_2_a_	norm_4	Carly was studying the Venus flytrap for her biology class. She wasn't sure if it was classified as a plant or as a	0.065	0.000	0.903	0.000	0.903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
i146_2_a__NA_flower	i146_2_a__NA_flower	(#\d{1,3}) 2 11462	eeg_2	eeg_2_a	146	31460	11462	11	a	NA	flower	Natasha was strolling through the colorful gardens. Although it was not allowed, she reached down and picked a flower up off the ground.	i146_2_a_	norm_4	Natasha was strolling through the colorful gardens. Although it was not allowed, she reached down and picked a	0.903	0.000	0.903	0.032	0.968	0.968	0.968	0.968	0.968	0.794	0.794	[flower]	0.968	[flower]	[consonant]	0.968	0.000	31.000	31.000	0.794	0.794	[flower]	0.968	[flower]	[consonant]	0.968	0.000	31.000	31.000	1.000	31.000	0.000
i146_2_an_NA_animal	i146_2_an_NA_animal	(#\d{1,3}) 2 11463	eeg_2	eeg_2_b	146	31460	11463	11	an	NA	animal	Natasha was strolling through the colorful gardens. Although it was not allowed, she reached down and picked an animal up off the ground.	i146_2_an	norm_4	Natasha was strolling through the colorful gardens. Although it was not allowed, she reached down and picked an	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.147	0.174	[flower]	0.254	[orange]	[vowel]	0.323	1.000	31.000	59.000	0.147	0.174	[flower]	0.237	[orange]	[vowel]	0.323	1.000	31.000	59.000	1.000	31.000	0.000
i146_2_a__NA_bus	i146_2_a__NA_bus	(#\d{1,3}) 2 11466	eeg_2	eeg_2_c	146	31460	11466	11	a	NA	bus	Natasha was strolling through the colorful gardens. Although it was not allowed, she reached down and picked a bus up off the ground.	i146_2_a_	norm_4	Natasha was strolling through the colorful gardens. Although it was not allowed, she reached down and picked a	0.903	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.794	0.794	[flower]	0.968	[flower]	[consonant]	0.968	0.000	31.000	31.000	0.794	0.794	[flower]	0.968	[flower]	[consonant]	0.968	0.000	31.000	31.000	1.000	31.000	0.000
i146_2_an_unusual_flower	i146_2_an_unusual_flower	(#\d{1,3}) 1 \d{1,3} 2 11467	eeg_2	eeg_2_d	146	31460	11467	12	an	unusual	flower	Natasha was strolling through the colorful gardens. Although it was not allowed, she reached down and picked an unusual flower up off the ground.	i146_2_an	norm_4	Natasha was strolling through the colorful gardens. Although it was not allowed, she reached down and picked an	0.000	0.000	0.903	0.032	0.968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
i147_2_an_NA_octagon	i147_2_an_NA_octagon	(#\d{1,3}) 2 11471	eeg_2	eeg_2_a	147	31470	11471	12	an	NA	octagon	Anna was studying geometry at school this year. She learned that a shape with eight equal sides is called an octagon and not a hexagon.	i147_2_an	norm_4	Anna was studying geometry at school this year. She learned that a shape with eight equal sides is called an	0.839	0.032	0.871	0.032	0.871	1.000	1.000	1.000	1.000	1.000	1.000	[octagon]	1.000	[octagon]	[vowel]	1.000	0.000	31.000	31.000	1.000	1.000	[octagon]	1.000	[octagon]	[vowel]	1.000	0.000	31.000	31.000	1.000	3.000	28.000
i147_2_a__NA_bus	i147_2_a__NA_bus	(#\d{1,3}) 2 11474	eeg_2	eeg_2_b	147	31470	11474	12	a	NA	bus	Anna was studying geometry at school this year. She learned that a shape with eight equal sides is called a bus and not a hexagon.	i147_2_a_	norm_4	Anna was studying geometry at school this year. She learned that a shape with eight equal sides is called a	0.065	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.085	0.079	[octagon]	0.304	[octagon]	[vowel]	0.200	2.000	30.000	69.000	0.085	0.079	[octagon]	0.304	[octagon]	[vowel]	0.200	2.000	30.000	69.000	1.000	3.000	28.000
i147_2_an_NA_animal	i147_2_an_NA_animal	(#\d{1,3}) 2 11475	eeg_2	eeg_2_c	147	31470	11475	12	an	NA	animal	Anna was studying geometry at school this year. She learned that a shape with eight equal sides is called an animal and not a hexagon.	i147_2_an	norm_4	Anna was studying geometry at school this year. She learned that a shape with eight equal sides is called an	0.839	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	1.000	[octagon]	1.000	[octagon]	[vowel]	1.000	0.000	31.000	31.000	1.000	1.000	[octagon]	1.000	[octagon]	[vowel]	1.000	0.000	31.000	31.000	1.000	3.000	28.000
i147_2_a__regular_octagon	i147_2_a__regular_octagon	(#\d{1,3}) 1 \d{1,3} 2 11478	eeg_2	eeg_2_d	147	31470	11478	13	a	regular	octagon	Anna was studying geometry at school this year. She learned that a shape with eight equal sides is called a regular octagon and not a hexagon.	i147_2_a_	norm_4	Anna was studying geometry at school this year. She learned that a shape with eight equal sides is called a	0.065	0.032	0.871	0.032	0.871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
i148_2_a__NA_bus	i148_2_a__NA_bus	(#\d{1,3}) 2 11482	eeg_2	eeg_2_a	148	31480	11482	11	a	NA	bus	Carl showed up for his first day of work at the transit authority. He was a bit nervous because he had never driven a bus before today.	i148_2_a_	norm_4	Carl showed up for his first day of work at the transit authority. He was a bit nervous because he had never driven a	0.867	0.000	0.800	0.000	0.800	0.677	0.677	0.677	0.677	0.299	0.384	[bus]	0.525	[bus]	[consonant]	0.677	0.000	31.000	40.000	0.299	0.384	[bus]	0.525	[bus]	[consonant]	0.677	0.000	31.000	40.000	2.000	29.000	1.000
i148_2_an_NA_octagon	i148_2_an_NA_octagon	(#\d{1,3}) 2 11483	eeg_2	eeg_2_b	148	31480	11483	11	an	NA	octagon	Carl showed up for his first day of work at the transit authority. He was a bit nervous because he had never driven an octagon before today.	i148_2_an	norm_4	Carl showed up for his first day of work at the transit authority. He was a bit nervous because he had never driven an	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.120	0.165	[automobile]	0.186	[automobile]	[vowel]	0.312	0.000	32.000	59.000	0.120	0.165	[automobile]	0.186	[automobile]	[vowel]	0.312	0.000	32.000	59.000	2.000	29.000	1.000
i148_2_a__NA_flower	i148_2_a__NA_flower	(#\d{1,3}) 2 11486	eeg_2	eeg_2_c	148	31480	11486	11	a	NA	flower	Carl showed up for his first day of work at the transit authority. He was a bit nervous because he had never driven a flower before today.	i148_2_a_	norm_4	Carl showed up for his first day of work at the transit authority. He was a bit nervous because he had never driven a	0.867	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.299	0.384	[bus]	0.525	[bus]	[consonant]	0.677	0.000	31.000	40.000	0.299	0.384	[bus]	0.525	[bus]	[consonant]	0.677	0.000	31.000	40.000	2.000	29.000	1.000
i148_2_an_outbound_bus	i148_2_an_outbound_bus	(#\d{1,3}) 1 \d{1,3} 2 11487	eeg_2	eeg_2_d	148	31480	11487	12	an	outbound	bus	Carl showed up for his first day of work at the transit authority. He was a bit nervous because he had never driven an outbound bus before today.	i148_2_an	norm_4	Carl showed up for his first day of work at the transit authority. He was a bit nervous because he had never driven an	0.000	0.000	0.800	0.000	0.800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
i149_2_a__natural_element	i149_2_a__natural_element	(#\d{1,3}) 1 \d{1,3} 2 11498	eeg_2	eeg_2_a	149	31490	11498	15	a	natural	element	The chemistry teacher explained that water and salt were both compounds. However a substance like carbon with only one kind of atom is simply a natural element that hadn't been combined.	i149_2_a_	norm_4	The chemistry teacher explained that water and salt were both compounds. However a substance like carbon with only one kind of atom is simply a	0.194	0.000	0.677	0.000	0.677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
